party_key,account_key,account_num,trx_date,amount,branch,sign,transaction_type,transaction_type_desc,account_type_desc
483366,891638,3420404-4339637,25OCT2025,17.79,814811,-,SIC:VMW,Transfert Internet,Particulier
894993,351997,8987516-9234615,17OCT2023,206.05,813547,+,SIC:CHQ,Cheque,Joint
373668,992247,6284972-7592651,16DEC2024,42.5,812679,-,SIC:POS,Achat POS,Joint
910620,403445,2338687-4905582,12JUN2022,114.79,818359,+,SIC:DDI,Depot Especes,Trust
886530,923856,7905438-1994652,27JUL2023,330.46,815506,+,SIC:POS,Achat POS,Entreprise
401601,729575,6242022-6899644,18JAN2021,10.83,818527,-,SIC:POS,Achat POS,Entreprise
885386,403528,1628578-1155477,30JUN2022,2.58,816925,-,SIC:DPT,Paiement facture,Joint
542374,292401,5673212-8761611,02JUL2020,13.3,812519,-,SIC:DDI,Depot Especes,Trust
498458,846247,3588336-7536772,08NOV2020,14.18,817873,-,SIC:DDI,Depot Especes,Particulier
722937,631699,7450545-8763013,23FEB2021,21.02,814811,-,SIC:DPT,Paiement facture,Trust
348235,928766,9288312-1440972,20JUL2020,70.94,812584,-,SIC:DDI,Depot Especes,Trust
224395,287143,7594429-9872505,21AUG2023,144.72,817924,-,SIC:ATM,Retrait ATM,Particulier
307757,963684,7720647-7245146,01NOV2020,21.12,815333,-,SIC:CHQ,Cheque,Association
704238,142185,3939212-8893693,02JAN2025,51.01,817912,+,SIC:DPT,Paiement facture,Entreprise
722886,743453,9098979-1519979,29DEC2022,204.47,812519,+,SIC:CHQ,Cheque,Association
934328,660384,7672565-4654579,21APR2025,32.37,819928,+,SIC:VMW,Transfert Internet,Joint
245939,764100,6080688-5060441,29SEP2024,800.34,815552,-,SIC:DDI,Depot Especes,Trust
992717,265156,3920762-7064832,28SEP2020,53.31,812424,-,SIC:CHQ,Cheque,Entreprise
823846,362246,8664433-6068760,14JUN2022,220.42,812519,-,SIC:DDI,Depot Especes,Particulier
705393,206694,4136665-7136988,25DEC2023,113.64,812674,+,SIC:POS,Achat POS,Joint
361736,218959,1434753-4121368,18OCT2021,147.05,816925,-,SIC:POS,Achat POS,Joint
961574,813793,5063384-1529665,03DEC2024,66.5,812519,+,SIC:ATM,Retrait ATM,Entreprise
641922,939333,3473761-3017994,03MAY2022,12.61,816925,+,SIC:ATM,Retrait ATM,Entreprise
798435,877722,3946849-3003921,29DEC2020,12.92,811106,-,SIC:POS,Achat POS,Entreprise
553633,627290,1929673-3083077,31MAY2023,555.5,814811,+,SIC:DPT,Paiement facture,Entreprise
316092,170559,2692765-1563316,05JAN2021,167.01,812139,+,SIC:ATM,Retrait ATM,Entreprise
103402,857168,5418934-9398441,22NOV2023,773.96,811434,-,SIC:ATM,Retrait ATM,Joint
711680,470037,1816348-1847927,07NOV2024,702.61,811409,-,SIC:VMW,Transfert Internet,Joint
130271,760626,5014745-3657144,13MAY2023,121.45,813615,-,SIC:POS,Achat POS,Particulier
553633,627290,1929673-3083077,08NOV2022,7.08,814150,+,SIC:POS,Achat POS,Entreprise
158900,469038,9511700-2244712,01JAN2024,25.97,813045,+,SIC:POS,Achat POS,Particulier
813449,740725,2993318-3158613,17JUN2025,160.33,818527,+,SIC:DDI,Depot Especes,Association
424308,799287,7851696-6472441,15DEC2024,9013.11,811520,-,SIC:DDI,Depot Especes,Entreprise
713762,557058,9249789-2530793,04OCT2025,18.79,817924,-,SIC:DDI,Depot Especes,Joint
124813,792094,4240180-7685149,20MAR2023,10.46,812679,+,SIC:DPT,Paiement facture,Joint
993085,357420,2453962-5679639,25JAN2023,12.24,813615,-,SIC:DDI,Depot Especes,Association
631219,400404,9406206-7969792,11NOV2022,303.83,814582,-,SIC:CHQ,Cheque,Association
232731,387636,1763626-1914794,24MAR2023,141.0,812424,-,SIC:POS,Achat POS,Trust
891062,664058,8944327-5042775,28MAY2021,13.74,819928,-,SIC:VMW,Transfert Internet,Trust
194511,409445,6481437-7970985,04APR2022,360.16,811409,-,SIC:CHQ,Cheque,Association
860242,902674,2893218-1540516,25NOV2023,270.35,812139,+,SIC:POS,Achat POS,Entreprise
335552,945742,4340845-3472189,23APR2024,14.15,811488,+,SIC:VMW,Transfert Internet,Association
397571,640490,6623525-2566777,29AUG2024,40.61,814527,+,SIC:POS,Achat POS,Joint
426147,213349,1430812-6233774,26MAR2024,17.32,816574,+,SIC:DDI,Depot Especes,Trust
853258,434827,6794356-7689354,07JAN2020,73.48,814611,-,SIC:VMW,Transfert Internet,Joint
711680,470037,1816348-1847927,12FEB2023,282.84,815506,+,SIC:VMW,Transfert Internet,Joint
263137,265056,1834876-2368710,01JUL2021,5.51,814811,+,SIC:ATM,Retrait ATM,Trust
328552,587623,5299055-7189034,11JUN2020,29.7,814582,-,SIC:CHQ,Cheque,Entreprise
110644,641722,4205394-2436347,23JUN2022,10.91,812674,+,SIC:POS,Achat POS,Association
314181,802258,6271130-5004485,07MAR2020,11.55,813547,-,SIC:DPT,Paiement facture,Trust
207391,871740,5152891-5994727,05SEP2021,356.56,814257,-,SIC:DDI,Depot Especes,Joint
703727,550137,7785090-8007741,28JAN2023,58.77,818527,+,SIC:VMW,Transfert Internet,Joint
986088,561694,2672884-9823994,06DEC2023,4.91,817873,-,SIC:DPT,Paiement facture,Trust
831063,681028,5450404-5723173,13NOV2024,54.9,812424,-,SIC:CHQ,Cheque,Trust
497700,963355,4853123-5152562,03AUG2020,10.3,813615,+,SIC:VMW,Transfert Internet,Entreprise
555292,264735,1898516-2698824,03APR2024,182.18,816635,-,SIC:DPT,Paiement facture,Trust
171734,656278,1142182-3753418,11APR2024,40.62,819785,+,SIC:ATM,Retrait ATM,Entreprise
563864,787836,5302415-9037616,08OCT2021,89.16,812674,-,SIC:CHQ,Cheque,Association
416422,250219,9745141-4708481,12DEC2022,75.33,817873,-,SIC:DDI,Depot Especes,Association
986088,561694,2672884-9823994,05JUN2022,859.45,816881,+,SIC:VMW,Transfert Internet,Trust
430926,425138,9646701-7681090,02OCT2023,33.36,814150,-,SIC:VMW,Transfert Internet,Particulier
877747,541409,9826250-2906718,15JAN2023,61.97,812291,+,SIC:ATM,Retrait ATM,Joint
663772,745972,3561552-5655136,23JUN2024,9.11,811488,-,SIC:ATM,Retrait ATM,Entreprise
947272,997546,2642635-1848731,25JUL2022,31.07,817873,+,SIC:VMW,Transfert Internet,Particulier
162535,273982,6160869-5842082,14AUG2022,10.28,811106,+,SIC:POS,Achat POS,Trust
491439,827120,3371602-9570219,08DEC2020,11.17,816514,+,SIC:VMW,Transfert Internet,Association
438548,968581,5757902-6666591,01SEP2021,46.25,819935,+,SIC:ATM,Retrait ATM,Joint
829988,384815,3303058-2832517,18FEB2025,9.98,814527,-,SIC:DPT,Paiement facture,Entreprise
426147,213349,1430812-6233774,25MAY2022,119.01,815803,+,SIC:DDI,Depot Especes,Trust
720647,695403,2044933-8297801,12AUG2023,6.35,813547,+,SIC:CHQ,Cheque,Joint
720647,695403,2044933-8297801,06OCT2024,163.08,812535,+,SIC:ATM,Retrait ATM,Joint
890170,989921,4965789-3790237,11MAR2024,19.39,815012,+,SIC:POS,Achat POS,Trust
612262,363319,1852264-2548511,21MAY2025,19.14,813286,+,SIC:ATM,Retrait ATM,Particulier
110139,217308,2262382-3500715,11DEC2020,43.1,814657,+,SIC:CHQ,Cheque,Association
555292,264735,1898516-2698824,25MAY2025,538.65,811520,-,SIC:DDI,Depot Especes,Trust
717113,549660,6123430-2010496,13JUN2025,27.74,814657,-,SIC:DDI,Depot Especes,Entreprise
385470,624783,9284509-8344375,04JUL2020,9.93,817924,-,SIC:DPT,Paiement facture,Joint
563864,787836,5302415-9037616,29SEP2024,39.49,818359,-,SIC:DDI,Depot Especes,Association
110139,217308,2262382-3500715,23JUL2024,191.44,813045,-,SIC:VMW,Transfert Internet,Association
662761,108574,2803501-8229768,18OCT2024,17.26,817201,+,SIC:POS,Achat POS,Trust
889882,778324,4206183-5800144,22OCT2020,2.26,811434,+,SIC:POS,Achat POS,Joint
720970,550418,7523581-1074659,14MAR2022,9033.21,811488,+,SIC:VMW,Transfert Internet,Particulier
353480,589131,3055576-5487430,19AUG2025,4.09,818359,-,SIC:POS,Achat POS,Particulier
320281,815198,5186414-2724590,04OCT2023,86.05,811409,-,SIC:VMW,Transfert Internet,Association
144618,340927,4546989-8977571,19NOV2021,596.07,812679,+,SIC:VMW,Transfert Internet,Joint
647945,919656,8039616-2887752,21APR2020,536.88,817924,+,SIC:DDI,Depot Especes,Particulier
290556,152727,5364698-7360307,26FEB2021,2290.61,811434,+,SIC:ATM,Retrait ATM,Joint
942700,678443,3177199-2446455,03AUG2021,9982.12,817924,+,SIC:VMW,Transfert Internet,Association
552248,173372,6539837-6266630,22APR2022,193.92,817224,+,SIC:VMW,Transfert Internet,Association
849747,307963,2275009-5074336,13JUL2021,85.69,815506,-,SIC:VMW,Transfert Internet,Association
185569,493124,4767135-1472908,18JUN2021,34.73,811488,+,SIC:CHQ,Cheque,Entreprise
933456,120478,7417252-7024901,26JUL2021,31.84,812679,-,SIC:POS,Achat POS,Joint
989227,964226,8628891-2538024,08JUL2020,401.17,819935,-,SIC:DPT,Paiement facture,Particulier
862400,545120,2324175-8224389,28DEC2025,98.28,814811,-,SIC:VMW,Transfert Internet,Association
110644,641722,4205394-2436347,22JUL2022,2.92,811106,+,SIC:CHQ,Cheque,Association
103717,449759,3194789-5394880,23APR2021,25.59,811520,+,SIC:ATM,Retrait ATM,Association
239816,940346,8795419-9910914,07NOV2022,6.72,816574,-,SIC:DPT,Paiement facture,Association
501574,344907,7891662-1732280,01JUN2021,249.14,811488,-,SIC:DPT,Paiement facture,Trust
224395,287143,7594429-9872505,05MAY2023,16.09,815552,-,SIC:VMW,Transfert Internet,Particulier
573869,423284,8773665-5446095,16DEC2022,1424.97,815552,+,SIC:DPT,Paiement facture,Joint
614084,847006,8441741-2232969,13DEC2021,32.72,814150,-,SIC:DPT,Paiement facture,Particulier
162535,273982,6160869-5842082,10OCT2022,129.99,814527,-,SIC:CHQ,Cheque,Trust
574751,385166,4919346-2253047,20SEP2022,21.29,816635,-,SIC:POS,Achat POS,Entreprise
851413,406039,9537455-5587308,16JAN2024,25.79,816514,-,SIC:DPT,Paiement facture,Entreprise
288073,872343,6573147-7907400,15JUL2024,49.39,813286,+,SIC:VMW,Transfert Internet,Joint
714590,371393,2258076-1365746,20APR2024,159.75,817924,+,SIC:DPT,Paiement facture,Entreprise
831063,681028,5450404-5723173,28SEP2020,42.79,811750,-,SIC:VMW,Transfert Internet,Trust
335552,945742,4340845-3472189,23FEB2024,120.51,819785,-,SIC:ATM,Retrait ATM,Association
258471,888775,2622400-2437930,02SEP2024,9416.07,812679,+,SIC:DPT,Paiement facture,Association
829988,384815,3303058-2832517,16JUN2022,45.87,815333,-,SIC:VMW,Transfert Internet,Entreprise
111060,203396,5340909-4724560,27MAR2023,68.26,814733,-,SIC:DPT,Paiement facture,Trust
516224,766275,3078241-1512765,01JUN2024,60.87,815552,-,SIC:POS,Achat POS,Entreprise
912764,669488,7154919-1698108,13AUG2022,86.18,816881,-,SIC:POS,Achat POS,Trust
703727,550137,7785090-8007741,28JUL2024,32.67,819785,-,SIC:ATM,Retrait ATM,Joint
592972,145649,7490791-7262974,20OCT2023,299.9,817912,+,SIC:POS,Achat POS,Particulier
540869,797229,7361002-3919694,09MAY2024,322.4,815333,+,SIC:DDI,Depot Especes,Association
110139,217308,2262382-3500715,19OCT2023,21.47,811520,-,SIC:POS,Achat POS,Association
404309,502810,8015136-5165284,09SEP2024,7.54,812139,-,SIC:VMW,Transfert Internet,Association
788637,605612,4762204-2815603,20AUG2023,15.98,817201,+,SIC:ATM,Retrait ATM,Particulier
662445,442622,7555386-2109227,07SEP2023,384.23,815552,+,SIC:ATM,Retrait ATM,Particulier
608136,757193,5013879-5606980,17APR2020,54.7,812679,+,SIC:ATM,Retrait ATM,Entreprise
923975,649939,6347476-7984768,25AUG2021,2619.66,816514,-,SIC:VMW,Transfert Internet,Entreprise
497700,963355,4853123-5152562,12NOV2020,10.11,815557,-,SIC:POS,Achat POS,Entreprise
733039,362529,1433940-2532210,10AUG2025,88.89,817924,-,SIC:ATM,Retrait ATM,Joint
204180,818987,7162857-7017548,16MAR2022,82.06,813286,+,SIC:DDI,Depot Especes,Particulier
617488,195325,1790481-2839607,29JUL2025,260.02,816514,+,SIC:DDI,Depot Especes,Association
373668,992247,6284972-7592651,15APR2025,13.95,814733,-,SIC:DDI,Depot Especes,Joint
138551,929130,7031903-2425760,25JAN2021,20.05,818527,+,SIC:CHQ,Cheque,Entreprise
203398,941814,8876742-6372622,19MAR2020,682.91,812424,+,SIC:DPT,Paiement facture,Particulier
916449,656116,1009594-6438436,01MAY2022,162.22,819935,-,SIC:CHQ,Cheque,Joint
402620,177103,7481857-9460003,15MAR2022,13.01,817873,-,SIC:CHQ,Cheque,Association
901467,106693,7918793-3306725,13JUN2024,31.08,813045,+,SIC:VMW,Transfert Internet,Entreprise
423241,566339,7038413-5525929,04NOV2021,1839.4,815803,+,SIC:CHQ,Cheque,Trust
160423,689704,7923579-7987842,20APR2022,31.61,812535,-,SIC:CHQ,Cheque,Entreprise
307757,963684,7720647-7245146,22JUL2021,99.26,815333,-,SIC:ATM,Retrait ATM,Association
577309,635593,7041876-1930113,16MAY2023,9395.02,816635,+,SIC:POS,Achat POS,Joint
276405,868367,6908535-3839807,23NOV2020,300.81,819935,+,SIC:CHQ,Cheque,Entreprise
567429,146784,5417373-8377620,18APR2024,61.9,816925,+,SIC:CHQ,Cheque,Association
851742,711474,9201172-2525747,28DEC2020,65.48,813547,-,SIC:DDI,Depot Especes,Trust
722886,743453,9098979-1519979,13AUG2024,39.0,816881,+,SIC:DPT,Paiement facture,Association
961574,813793,5063384-1529665,22JUN2022,107.57,815506,+,SIC:CHQ,Cheque,Entreprise
485416,413791,3300647-7420993,16MAR2021,2227.5,814733,-,SIC:DDI,Depot Especes,Entreprise
588461,813145,9679860-6779998,01JUL2024,270.33,819279,-,SIC:DPT,Paiement facture,Entreprise
663750,323508,9487336-5449324,18MAY2020,188.14,813286,+,SIC:VMW,Transfert Internet,Entreprise
837135,576086,2194198-4916201,19JAN2023,264.31,814582,+,SIC:POS,Achat POS,Trust
239816,940346,8795419-9910914,13SEP2024,14.36,817201,-,SIC:POS,Achat POS,Association
583550,768891,5261032-8710313,25JAN2023,55.38,812679,+,SIC:ATM,Retrait ATM,Joint
385192,649300,2071594-5411563,22DEC2022,120.73,815012,-,SIC:CHQ,Cheque,Trust
885386,403528,1628578-1155477,14JUL2025,1252.16,815506,+,SIC:DPT,Paiement facture,Joint
186702,624139,8279795-6557798,08JAN2021,66.01,812824,-,SIC:ATM,Retrait ATM,Association
398384,576419,9796605-9286475,06DEC2020,5184.44,815012,-,SIC:POS,Achat POS,Joint
489933,233096,5509119-2980663,23OCT2021,49.85,815506,+,SIC:ATM,Retrait ATM,Trust
144618,340927,4546989-8977571,04SEP2024,119.96,819935,+,SIC:ATM,Retrait ATM,Joint
161483,272634,7358113-1036161,15MAY2020,10.57,814657,-,SIC:ATM,Retrait ATM,Joint
862560,738457,9854536-8101036,11JUN2020,67.58,817912,+,SIC:VMW,Transfert Internet,Joint
103402,857168,5418934-9398441,22NOV2022,409.68,812139,-,SIC:DPT,Paiement facture,Joint
983788,615500,2647814-4824490,05DEC2022,1787.49,815012,+,SIC:VMW,Transfert Internet,Joint
660069,128276,7610562-1454696,01NOV2020,213.39,815803,+,SIC:POS,Achat POS,Trust
320281,815198,5186414-2724590,28JAN2021,440.15,815333,+,SIC:ATM,Retrait ATM,Association
766563,974628,7120868-3728882,14APR2024,239.4,814611,-,SIC:DDI,Depot Especes,Particulier
207570,112861,5770422-8875173,19DEC2020,73.74,819935,+,SIC:VMW,Transfert Internet,Particulier
723945,843266,2421349-6193922,04FEB2021,383.92,817873,-,SIC:DDI,Depot Especes,Entreprise
725084,929151,4786401-9767312,08JUL2021,92.91,814527,-,SIC:DDI,Depot Especes,Joint
249077,705474,5508325-7949543,23OCT2021,25.69,817224,-,SIC:POS,Achat POS,Trust
138551,929130,7031903-2425760,27DEC2020,0.67,819935,+,SIC:ATM,Retrait ATM,Entreprise
290556,152727,5364698-7360307,24FEB2025,20.75,817873,+,SIC:CHQ,Cheque,Joint
424308,799287,7851696-6472441,03NOV2020,74.82,811711,+,SIC:CHQ,Cheque,Entreprise
185916,596574,2937918-6173311,05MAY2025,33.46,811106,+,SIC:DPT,Paiement facture,Joint
122977,254887,3376537-2860938,21OCT2024,94.72,814657,+,SIC:DDI,Depot Especes,Particulier
302087,232315,1715982-8103052,02JUN2020,24.94,819785,+,SIC:ATM,Retrait ATM,Entreprise
332360,524045,5081983-6137284,31MAR2021,157.11,813615,+,SIC:ATM,Retrait ATM,Association
209627,409783,7978909-2440404,18MAR2023,918.77,813045,+,SIC:DPT,Paiement facture,Joint
119857,562462,6262886-8025967,09MAR2023,49.44,814657,-,SIC:DDI,Depot Especes,Trust
989079,988217,6060836-4446807,06OCT2023,9.52,815012,+,SIC:POS,Achat POS,Trust
722886,743453,9098979-1519979,09NOV2024,1473.55,811488,+,SIC:CHQ,Cheque,Association
736553,940886,6910964-4674286,03NOV2022,52.81,818359,+,SIC:DPT,Paiement facture,Entreprise
334026,943409,9653253-1770553,19DEC2021,104.2,812674,-,SIC:DDI,Depot Especes,Joint
860053,686716,5072543-9742683,09JAN2020,85.27,811106,+,SIC:POS,Achat POS,Entreprise
704238,142185,3939212-8893693,23SEP2020,87.1,814527,-,SIC:ATM,Retrait ATM,Entreprise
309267,956253,8722606-6866294,04FEB2023,42.94,815557,+,SIC:ATM,Retrait ATM,Entreprise
851742,711474,9201172-2525747,02MAR2023,4.43,811711,+,SIC:DDI,Depot Especes,Trust
436241,732512,4369728-9036449,05MAY2020,20.71,815333,-,SIC:POS,Achat POS,Joint
432441,603110,6851946-5587856,27OCT2023,75.51,815557,-,SIC:CHQ,Cheque,Trust
983788,615500,2647814-4824490,02MAY2022,794.68,814733,-,SIC:VMW,Transfert Internet,Joint
720647,695403,2044933-8297801,24JAN2022,8.03,814150,+,SIC:VMW,Transfert Internet,Joint
140804,243693,6587495-8948107,15MAY2024,70.56,811750,-,SIC:CHQ,Cheque,Joint
885386,403528,1628578-1155477,12FEB2024,53.79,813615,-,SIC:CHQ,Cheque,Joint
599397,413369,2324645-7623718,02APR2020,1255.25,817201,+,SIC:DPT,Paiement facture,Association
663772,745972,3561552-5655136,29JAN2023,69.11,814811,+,SIC:CHQ,Cheque,Entreprise
864201,537017,2497984-4153037,16SEP2025,426.86,813045,-,SIC:CHQ,Cheque,Trust
160423,689704,7923579-7987842,07JAN2022,27.53,815803,-,SIC:DDI,Depot Especes,Entreprise
858414,122827,7642917-5269083,22JAN2020,9637.53,816574,+,SIC:ATM,Retrait ATM,Association
185916,596574,2937918-6173311,29AUG2020,43.19,811750,+,SIC:VMW,Transfert Internet,Joint
950083,873443,6882609-8183451,30JUL2021,9407.24,812535,-,SIC:DDI,Depot Especes,Entreprise
275377,186686,1517756-4699871,13MAY2021,25.66,817201,+,SIC:VMW,Transfert Internet,Association
359295,309044,1341919-3556551,08AUG2021,375.28,811488,+,SIC:VMW,Transfert Internet,Association
568436,890371,5479421-6530194,08MAR2023,9277.44,814611,-,SIC:ATM,Retrait ATM,Joint
943298,220764,8857296-2263313,27FEB2022,66.35,811711,-,SIC:DPT,Paiement facture,Trust
860053,686716,5072543-9742683,10MAY2020,9092.18,814150,-,SIC:DPT,Paiement facture,Entreprise
898207,497542,5668371-8072684,26JAN2025,10.84,819935,+,SIC:DDI,Depot Especes,Particulier
436241,732512,4369728-9036449,17APR2021,21.9,815557,-,SIC:DPT,Paiement facture,Joint
588899,659572,7027375-6174467,06MAR2022,208.59,814733,-,SIC:VMW,Transfert Internet,Trust
267914,447067,8153291-8751982,05NOV2021,15.19,817224,-,SIC:DDI,Depot Especes,Entreprise
405420,550089,1026245-6919270,23NOV2024,752.54,819785,-,SIC:POS,Achat POS,Particulier
705393,206694,4136665-7136988,12JAN2024,123.77,816881,-,SIC:ATM,Retrait ATM,Joint
771590,789237,8250013-7636771,17MAR2025,65.74,811409,+,SIC:ATM,Retrait ATM,Trust
889882,778324,4206183-5800144,11MAR2020,13.99,811409,-,SIC:DDI,Depot Especes,Joint
786587,261859,2255409-8876745,24MAR2023,96.9,816925,-,SIC:VMW,Transfert Internet,Association
210790,272359,8542478-8819107,19MAY2023,94.17,818359,-,SIC:VMW,Transfert Internet,Entreprise
703656,987624,7516648-6952633,22SEP2025,33.2,812679,-,SIC:DPT,Paiement facture,Entreprise
361805,253347,6403886-5153279,25MAR2023,17.14,816574,-,SIC:DPT,Paiement facture,Trust
220351,671015,4771676-3499627,11JUN2021,9.41,811488,+,SIC:ATM,Retrait ATM,Particulier
680493,163946,7494562-9767475,03JUL2022,9022.55,814811,-,SIC:CHQ,Cheque,Association
864201,537017,2497984-4153037,12APR2020,3.11,812291,-,SIC:CHQ,Cheque,Trust
786594,609172,8936405-1628569,17APR2021,1913.6,817201,+,SIC:VMW,Transfert Internet,Association
570646,684041,9597330-7845845,26DEC2024,20.51,819279,-,SIC:CHQ,Cheque,Association
807617,345180,8910069-1419843,26FEB2020,24.62,818359,-,SIC:DPT,Paiement facture,Association
501058,570325,7333337-7302286,12JUL2025,7.35,815333,-,SIC:POS,Achat POS,Joint
855408,101343,1807780-7474950,26MAR2020,13.57,814257,+,SIC:POS,Achat POS,Trust
335615,982277,2903561-8741810,03JAN2020,123.13,811711,-,SIC:ATM,Retrait ATM,Trust
185461,711046,3372774-6869018,19JUL2020,23.88,815557,-,SIC:ATM,Retrait ATM,Entreprise
556839,717476,7718433-9790632,23OCT2024,9066.61,815012,+,SIC:CHQ,Cheque,Joint
629990,784793,9304216-7864135,25FEB2025,53.67,813547,-,SIC:DPT,Paiement facture,Trust
563246,563638,4585314-9576076,23DEC2024,147.16,813286,+,SIC:VMW,Transfert Internet,Particulier
631219,400404,9406206-7969792,24DEC2024,17.04,814811,+,SIC:ATM,Retrait ATM,Association
491439,827120,3371602-9570219,10OCT2020,215.11,816881,+,SIC:DPT,Paiement facture,Association
703656,987624,7516648-6952633,19JUN2022,168.08,812519,+,SIC:CHQ,Cheque,Entreprise
552248,173372,6539837-6266630,20JUN2024,118.95,811520,-,SIC:CHQ,Cheque,Association
563246,563638,4585314-9576076,26APR2023,66.57,814527,-,SIC:CHQ,Cheque,Particulier
115582,475644,4991829-6431983,08JAN2022,26.94,812824,-,SIC:POS,Achat POS,Entreprise
785436,477017,4964499-2042273,24JAN2022,6.94,817912,-,SIC:VMW,Transfert Internet,Entreprise
703656,987624,7516648-6952633,20MAY2022,9.87,812824,-,SIC:DPT,Paiement facture,Entreprise
659024,458955,6943949-5435261,23NOV2020,11.14,812424,+,SIC:POS,Achat POS,Joint
894993,351997,8987516-9234615,17SEP2023,29.81,817924,-,SIC:DPT,Paiement facture,Joint
789786,969752,5487028-1485753,29DEC2025,26.74,814527,+,SIC:ATM,Retrait ATM,Joint
163556,522179,6692553-2833230,27APR2020,30.33,812674,-,SIC:CHQ,Cheque,Entreprise
445705,199096,7485471-5767195,02MAR2020,32.48,811520,+,SIC:DDI,Depot Especes,Joint
307757,963684,7720647-7245146,06SEP2022,1.36,814582,+,SIC:VMW,Transfert Internet,Association
256445,950544,6097514-2429098,16OCT2023,410.91,819928,+,SIC:VMW,Transfert Internet,Association
723945,843266,2421349-6193922,04DEC2020,1.18,812584,-,SIC:VMW,Transfert Internet,Entreprise
656711,460455,8138769-6549757,21NOV2025,603.96,815506,+,SIC:VMW,Transfert Internet,Joint
583550,768891,5261032-8710313,17NOV2024,270.09,815803,-,SIC:DDI,Depot Especes,Joint
